run_id,timestamp,config_id,code_version,dataset_version,question_id,cluster_id,epoch,metric,score,latency_ms,cost_usd,refused
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,1,p_at_5,0.4,9048.536141985096,0.00024974999999999997,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,1,r_at_5,1.0,9048.536141985096,0.00024974999999999997,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,1,khr,0.75,9048.536141985096,0.00024974999999999997,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,1,citation_acc,1.0,9048.536141985096,0.00024974999999999997,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,1,p_at_5,0.6,7192.977474071085,0.00020339999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,1,r_at_5,1.0,7192.977474071085,0.00020339999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,1,khr,1.0,7192.977474071085,0.00020339999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,1,citation_acc,1.0,7192.977474071085,0.00020339999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,1,p_at_5,1.0,5329.662558971904,0.00019844999999999997,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,1,r_at_5,1.0,5329.662558971904,0.00019844999999999997,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,1,khr,1.0,5329.662558971904,0.00019844999999999997,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,1,citation_acc,1.0,5329.662558971904,0.00019844999999999997,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q004,fastapi_security.md,1,p_at_5,1.0,5361.437213025056,0.0002001,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q004,fastapi_security.md,1,r_at_5,1.0,5361.437213025056,0.0002001,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q004,fastapi_security.md,1,khr,1.0,5361.437213025056,0.0002001,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q004,fastapi_security.md,1,citation_acc,1.0,5361.437213025056,0.0002001,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,1,p_at_5,0.6,5389.270026003942,0.0002673,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,1,r_at_5,1.0,5389.270026003942,0.0002673,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,1,khr,0.5,5389.270026003942,0.0002673,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,1,citation_acc,1.0,5389.270026003942,0.0002673,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,1,p_at_5,1.0,4389.203434926458,0.0002631,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,1,r_at_5,1.0,4389.203434926458,0.0002631,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,1,khr,1.0,4389.203434926458,0.0002631,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,1,citation_acc,1.0,4389.203434926458,0.0002631,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,1,p_at_5,0.0,2204.6297600027174,0.0001566,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,1,r_at_5,0.0,2204.6297600027174,0.0001566,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,1,khr,0.75,2204.6297600027174,0.0001566,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,1,calculator_correct,1.0,2204.6297600027174,0.0001566,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q008,out_of_scope,1,refusal_correct,0.0,3574.528891942464,0.00019979999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q009,out_of_scope,1,refusal_correct,1.0,4403.901180019602,0.0001716,True
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q010,out_of_scope,1,refusal_correct,0.0,3221.360482973978,0.00018165,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,1,p_at_5,0.6,4183.94813395571,0.00017744999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,1,r_at_5,1.0,4183.94813395571,0.00017744999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,1,khr,0.6666666666666666,4183.94813395571,0.00017744999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,1,citation_acc,1.0,4183.94813395571,0.00017744999999999998,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,1,p_at_5,0.8,6098.541749059223,0.00026924999999999996,True
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,1,r_at_5,1.0,6098.541749059223,0.00026924999999999996,True
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,1,khr,1.0,6098.541749059223,0.00026924999999999996,True
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,1,citation_acc,1.0,6098.541749059223,0.00026924999999999996,True
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,1,p_at_5,0.4,6836.884591029957,0.0002778,False
01KV7XEH72VJEAYEHMYVBKF9ZM,2026-06-16T09:53:53.822713+00:00,custom-openai+470d79fa,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,1,r_at_5,1.0,6836.884591029957,0.0002778,False
